"FID_TXT","PID_PRCPID","USE_MAIN","NUM_FLR","AREA_POL","AREA_BLD","A_ATHLETIC","A_ACADEMIC","A_PUBLCASM","A_FIREPOL","A_GARAGE","A_HOTEL","A_LIBRARY","A_MALL","A_MEDICAL","A_MUSEUM","A_OFFICE","A_RESIDENT","A_RESTRNT","A_RETAIL","A_SUPERMRK","A_SCHOOL","A_WORSHIP"
"1557","0503648000","Residential",5,39.04,195.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195.21,0.00,0.00,0.00,0.00,0.00
"1558","0503648000","Residential",6,97.18,583.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,583.12,0.00,0.00,0.00,0.00,0.00
"1559","0503649000","Residential",5,142.58,712.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,712.90,0.00,0.00,0.00,0.00,0.00
"1560","0503650000","Residential",5,138.32,691.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,691.60,0.00,0.00,0.00,0.00,0.00
"1561","0503651000","Residential",5,149.47,747.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,747.36,0.00,0.00,0.00,0.00,0.00
"1562","0503652000","Residential",2,35.42,70.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.84,0.00,0.00,0.00,0.00,0.00
"1563","0503652000","Residential",5,116.73,583.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,583.65,0.00,0.00,0.00,0.00,0.00
"1566","0503654000","Residential",5,140.80,704.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704.01,0.00,0.00,0.00,0.00,0.00
"1567","0503655000","Residential",5,143.55,717.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,717.79,0.00,0.00,0.00,0.00,0.00
"1568","0503656000","Residential",5,146.77,733.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,733.86,0.00,0.00,0.00,0.00,0.00
"1569","0503657000","Residential",5,136.27,681.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,681.36,0.00,0.00,0.00,0.00,0.00
"1570","0503658000","Residential",4,105.51,422.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,422.05,0.00,0.00,0.00,0.00,0.00
"1571","0503659000","Residential",4,111.64,446.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,446.59,0.00,0.00,0.00,0.00,0.00
"1572","0503660000","Residential",6,116.06,696.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,696.37,0.00,0.00,0.00,0.00,0.00
"1573","0503661000","Residential",6,42.07,252.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,252.42,0.00,0.00,0.00,0.00,0.00
"1574","0503661000","Residential",7,45.38,317.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317.66,0.00,0.00,0.00,0.00,0.00
"1575","0503662000","Residential",5,119.86,599.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,599.32,0.00,0.00,0.00,0.00,0.00
"1576","0503663000","Residential",5,116.52,582.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,582.60,0.00,0.00,0.00,0.00,0.00
"1577","0503664000","Residential",5,123.51,617.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,617.55,0.00,0.00,0.00,0.00,0.00
"1578","0503665000","Residential",4,101.46,405.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,405.85,0.00,0.00,0.00,0.00,0.00
"1579","0503666000","Residential",5,100.72,503.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,503.61,0.00,0.00,0.00,0.00,0.00
"1580","0503667000","Residential",4,93.29,373.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,373.17,0.00,0.00,0.00,0.00,0.00
"1581","0503668000","Residential",5,105.44,527.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,527.24,0.00,0.00,0.00,0.00,0.00
"1582","0503669000","Residential",5,99.10,495.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495.53,0.00,0.00,0.00,0.00,0.00
"1583","0503670000","Residential",5,92.63,463.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,463.19,0.00,0.00,0.00,0.00,0.00
"1586","0503672000","Residential",5,204.90,1024.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1024.53,0.00,0.00,0.00,0.00,0.00
"1587","0503673000","Residential",5,185.29,926.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,926.48,0.00,0.00,0.00,0.00,0.00
"1588","0503674000","Residential",2,56.84,113.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.68,0.00,0.00,0.00,0.00,0.00
"1589","0503674000","Residential",5,171.46,857.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,857.34,0.00,0.00,0.00,0.00,0.00
"1590","0503675000","Residential",5,164.98,824.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,824.92,0.00,0.00,0.00,0.00,0.00
"1591","0503676000","Residential",6,154.30,925.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,925.84,0.00,0.00,0.00,0.00,0.00
"1592","0503677000","Residential",5,163.32,816.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,816.61,0.00,0.00,0.00,0.00,0.00
"1593","0503678000","Residential",6,163.08,978.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,978.52,0.00,0.00,0.00,0.00,0.00
"1594","0503679000","Residential",2,48.83,97.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.67,0.00,0.00,0.00,0.00,0.00
"1595","0503679000","Residential",5,89.97,449.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,449.86,0.00,0.00,0.00,0.00,0.00
"1596","0503679000","Residential",6,61.14,366.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,366.88,0.00,0.00,0.00,0.00,0.00
"1597","0503680000","Residential",2,142.92,285.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.85,0.00,0.00,0.00,0.00,0.00
"1598","0503680000","Residential",5,161.10,805.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,805.53,0.00,0.00,0.00,0.00,0.00
"1599","0503680000","Residential",6,87.15,522.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,522.94,0.00,0.00,0.00,0.00,0.00
"1600","0503681000","Residential",2,87.41,174.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.82,0.00,0.00,0.00,0.00,0.00
"1601","0503681000","Residential",5,160.54,802.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,802.70,0.00,0.00,0.00,0.00,0.00
"1602","0503682000","Residential",5,167.50,837.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,837.54,0.00,0.00,0.00,0.00,0.00
"1603","0503683000","Residential",5,171.31,856.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,856.58,0.00,0.00,0.00,0.00,0.00
"1604","0503684000","Residential",5,172.34,861.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,861.74,0.00,0.00,0.00,0.00,0.00
"1605","0503685000","Residential",2,89.04,178.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178.08,0.00,0.00,0.00,0.00,0.00
"1606","0503685000","Residential",6,191.78,1150.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1150.68,0.00,0.00,0.00,0.00,0.00
"1607","0503686000","Residential",2,81.38,162.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.77,0.00,0.00,0.00,0.00,0.00
"1608","0503686000","Residential",6,144.69,868.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,868.17,0.00,0.00,0.00,0.00,0.00
"1609","0503687000","Residential",6,147.94,887.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,887.66,0.00,0.00,0.00,0.00,0.00
"1610","0503688000","Residential",5,149.87,749.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,749.38,0.00,0.00,0.00,0.00,0.00
"1611","0503690000","Residential",5,104.69,523.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,523.45,0.00,0.00,0.00,0.00,0.00
"1612","0503690000","Residential",6,201.02,1206.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1206.15,0.00,0.00,0.00,0.00,0.00
"1613","0503692000","Residential",1,103.93,103.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.93,0.00,0.00,0.00,0.00,0.00
"1614","0503692000","Residential",5,31.49,157.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.45,0.00,0.00,0.00,0.00,0.00
"1615","0503692000","Residential",7,712.93,4990.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4990.57,0.00,0.00,0.00,0.00,0.00
"1623","0502639001","Residential",4,174.94,699.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,699.78,0.00,0.00,0.00,0.00,0.00
"1624","0502639001","Residential",6,104.76,628.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,628.59,0.00,0.00,0.00,0.00,0.00
"1625","0502615000","Residential",2,36.18,72.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.36,0.00,0.00,0.00,0.00,0.00
"1641","0501410000","Residential",5,15.95,79.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.86,0.00,31.90,0.00,0.00,0.00
"1642","0501410000","Residential",5,69.36,346.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.10,0.00,138.73,0.00,0.00,0.00
"1645","0502824000","Residential",1,19.12,19.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.12,0.00,0.00,0.00,0.00,0.00
"1650","0503661000","Residential",5,29.75,148.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.78,0.00,0.00,0.00,0.00,0.00
"1651","0502879000","Residential",5,61.96,309.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.82,0.00,0.00,0.00,0.00,0.00
"1652","0502879000","Residential",5,67.89,339.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,339.45,0.00,0.00,0.00,0.00,0.00
"1653","0502593000","Residential",6,52.36,314.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314.17,0.00,0.00,0.00,0.00,0.00
"1654","0502593000","Residential",6,31.70,190.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.21,0.00,0.00,0.00,0.00,0.00
"1655","0501349000","Residential",5,36.68,183.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.42,0.00,0.00,0.00,0.00,0.00
"1656","0501349000","Residential",5,59.07,295.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,295.35,0.00,0.00,0.00,0.00,0.00
"1657","0501350000","Residential",5,37.05,185.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.29,0.00,0.00,0.00,0.00,0.00
"1658","0501350000","Residential",5,56.06,280.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.30,0.00,0.00,0.00,0.00,0.00
"1659","0501351000","Residential",5,33.12,165.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.62,0.00,0.00,0.00,0.00,0.00
"1660","0501351000","Residential",5,64.40,322.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322.03,0.00,0.00,0.00,0.00,0.00
"1661","0502905000","Residential",4,40.25,161.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.03,0.00,0.00,0.00,0.00,0.00
"1662","0502905000","Residential",4,45.81,183.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.24,0.00,0.00,0.00,0.00,0.00
"1663","0502903000","Residential",4,36.59,146.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.39,0.00,0.00,0.00,0.00,0.00
"1664","0502903000","Residential",4,42.24,168.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.99,0.00,0.00,0.00,0.00,0.00
"1665","0503373000","Residential",3,40.89,122.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.67,0.00,0.00,0.00,0.00,0.00
"1666","0503373000","Residential",3,58.08,174.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.26,0.00,0.00,0.00,0.00,0.00
"1667","0503368000","Residential",8,66.00,528.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,528.00,0.00,0.00,0.00,0.00,0.00
"1668","0503368000","Residential",8,63.77,510.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,510.17,0.00,0.00,0.00,0.00,0.00
"1669","0503309000","Residential",5,69.45,347.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,347.28,0.00,0.00,0.00,0.00,0.00
"1670","0503309000","Residential",5,110.82,554.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,554.10,0.00,0.00,0.00,0.00,0.00
"1671","0503344000","Residential",2,19.32,38.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.65,0.00,0.00,0.00,0.00,0.00
"1672","0503344000","Residential",2,54.66,109.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.32,0.00,0.00,0.00,0.00,0.00
"1673","0503273000","Residential",2,32.12,64.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.24,0.00,0.00,0.00,0.00,0.00
"1674","0503273000","Residential",2,140.40,280.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.81,0.00,0.00,0.00,0.00,0.00
"1675","0503273000","Residential",5,43.46,217.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217.34,0.00,0.00,0.00,0.00,0.00
"1676","0503273000","Residential",5,56.31,281.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,281.59,0.00,0.00,0.00,0.00,0.00
"1679","0503199000","Residential",5,28.35,141.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.79,0.00,0.00,0.00,0.00,0.00
"1680","0503199000","Residential",5,49.17,245.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.85,0.00,0.00,0.00,0.00,0.00
"1681","0503488000","Residential",5,73.28,366.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,366.42,0.00,0.00,0.00,0.00,0.00
"1682","0503488000","Residential",5,65.25,326.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326.25,0.00,0.00,0.00,0.00,0.00
"1683","0503487000","Residential",5,71.94,359.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,359.72,0.00,0.00,0.00,0.00,0.00
"1684","0503487000","Residential",5,61.99,309.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.96,0.00,0.00,0.00,0.00,0.00
"1685","0503486000","Residential",5,72.75,363.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,363.77,0.00,0.00,0.00,0.00,0.00
"1686","0503486000","Residential",5,60.04,300.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.22,0.00,0.00,0.00,0.00,0.00
"1687","0503565000","Residential",5,59.26,296.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,296.33,0.00,0.00,0.00,0.00,0.00
"1688","0503565000","Residential",5,41.93,209.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209.66,0.00,0.00,0.00,0.00,0.00
"1689","0503692000","Residential",6,37.89,227.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.36,0.00,0.00,0.00,0.00,0.00
"1690","0503692000","Residential",6,55.66,333.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,333.98,0.00,0.00,0.00,0.00,0.00
"1691","0503692000","Residential",3,105.02,315.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.07,0.00,0.00,0.00,0.00,0.00
"1692","0503692000","Residential",3,68.58,205.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.74,0.00,0.00,0.00,0.00,0.00
"1693","0503601000","Residential",5,34.99,174.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.97,0.00,0.00,0.00,0.00,0.00
"1694","0503601000","Residential",5,45.96,229.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.82,0.00,0.00,0.00,0.00,0.00
"1700","0400899000","Residential",4,104.12,416.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.51,0.00,0.00,0.00,0.00,0.00
"1701","0400900000","Residential",4,103.22,412.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,412.91,0.00,0.00,0.00,0.00,0.00
"1702","0400901000","Residential",5,86.30,431.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,431.53,0.00,0.00,0.00,0.00,0.00
"1705","0400905010","Residential",20,844.88,16897.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16897.76,0.00,0.00,0.00,0.00,0.00
"1706","0400921000","Residential",5,108.40,542.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,542.01,0.00,0.00,0.00,0.00,0.00
"1707","0400922000","Residential",5,104.15,520.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,520.79,0.00,0.00,0.00,0.00,0.00
"1708","0400923000","Residential",5,99.98,499.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,499.90,0.00,0.00,0.00,0.00,0.00
"1710","0400925010","Residential",6,182.91,1097.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1097.47,0.00,0.00,0.00,0.00,0.00
"1711","0400927000","Residential",5,138.95,694.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,694.75,0.00,0.00,0.00,0.00,0.00
"1712","0400928000","Residential",5,150.81,754.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,754.05,0.00,0.00,0.00,0.00,0.00
"1713","0400929000","Residential",5,141.79,708.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708.96,0.00,0.00,0.00,0.00,0.00
"1714","0400930000","Residential",4,50.26,201.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,201.05,0.00,0.00,0.00,0.00,0.00
"1715","0400931000","Residential",5,53.38,266.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266.92,0.00,0.00,0.00,0.00,0.00
"1716","0400932000","Residential",4,46.00,184.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.01,0.00,0.00,0.00,0.00,0.00
"1717","0400933000","Residential",5,82.79,413.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,413.99,0.00,0.00,0.00,0.00,0.00
"1718","0400934000","Residential",5,80.28,401.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,401.42,0.00,0.00,0.00,0.00,0.00
"1719","0400935000","Residential",4,78.06,312.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312.25,0.00,0.00,0.00,0.00,0.00
"1720","0400936000","Residential",4,77.89,311.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311.59,0.00,0.00,0.00,0.00,0.00
"1721","0400937000","Residential",4,85.67,342.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,342.68,0.00,0.00,0.00,0.00,0.00
"1722","0400938000","Residential",4,81.87,327.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327.50,0.00,0.00,0.00,0.00,0.00
"1723","0400948000","Residential",4,144.94,579.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,579.79,0.00,0.00,0.00,0.00,0.00
"1724","0400949000","Residential",4,128.93,515.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,515.75,0.00,0.00,0.00,0.00,0.00
"1725","0400950000","Residential",4,139.22,556.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556.88,0.00,0.00,0.00,0.00,0.00
"1726","0400951000","Residential",4,134.14,536.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,536.59,0.00,0.00,0.00,0.00,0.00
"1727","0400952000","Residential",4,143.25,573.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,573.01,0.00,0.00,0.00,0.00,0.00
"1728","0400961000","Residential",4,82.78,331.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,331.13,0.00,0.00,0.00,0.00,0.00
"1729","0400963000","Residential",4,89.26,357.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.04,0.00,0.00,0.00,0.00,0.00
"1730","0400964000","Residential",4,100.34,401.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,401.36,0.00,0.00,0.00,0.00,0.00
"1731","0400965000","Residential",5,332.51,1662.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1662.55,0.00,0.00,0.00,0.00,0.00
"1733","0400972000","Residential",5,1628.30,8141.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8141.52,0.00,0.00,0.00,0.00,0.00
"1734","0400975000","Residential",8,1081.16,8649.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8649.29,0.00,0.00,0.00,0.00,0.00
"1735","0400977000","Residential",3,85.67,257.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,257.03,0.00,0.00,0.00,0.00,0.00
"1736","0400978000","Residential",4,72.39,289.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.57,0.00,0.00,0.00,0.00,0.00
"1737","0400979000","Residential",3,74.37,223.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.12,0.00,0.00,0.00,0.00,0.00
"1738","0400980000","Residential",4,75.56,302.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.27,0.00,0.00,0.00,0.00,0.00
"1739","0400981000","Residential",4,79.36,317.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317.45,0.00,0.00,0.00,0.00,0.00
"1740","0400982000","Residential",3,73.43,220.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.29,0.00,0.00,0.00,0.00,0.00
"1741","0400983000","Residential",3,82.53,247.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,247.61,0.00,0.00,0.00,0.00,0.00
"1742","0400984000","Residential",3,82.28,246.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.84,0.00,0.00,0.00,0.00,0.00
"1748","0401006000","Residential",5,61.56,307.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.80,0.00,0.00,0.00,0.00,0.00
"1749","0401007000","Residential",2,22.81,45.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.62,0.00,0.00,0.00,0.00,0.00
"1750","0401007000","Residential",5,55.15,275.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.75,0.00,0.00,0.00,0.00,0.00
"1751","0401008000","Residential",4,152.17,608.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,608.71,0.00,0.00,0.00,0.00,0.00
"1752","0401011000","Residential",8,807.65,6461.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6461.20,0.00,0.00,0.00,0.00,0.00
"1758","0401118000","Residential",4,357.95,1431.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1431.82,0.00,0.00,0.00,0.00,0.00
"1760","0401120010","Residential",4,540.19,2160.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1620.58,0.00,540.19,0.00,0.00,0.00
"1767","0401129010","Residential",24,407.81,9787.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9787.46,0.00,0.00,0.00,0.00,0.00
